Mg,Al,Ti,V,Mn,Fe,Co,Zn,Y,Zr,Nb,La,Nd,Ce,Ta,W,Pb
0,0,0,0,0,1053.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,147.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,106.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,775.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,116.5,0,0,0,0,0,0,0,0,0,0,0
0,621.3,0,0,0,132.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,252.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,559,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,143.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,230.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1014.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,531.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,327.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,130.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2805,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,138.7,0,0,0,0,0,0,0,0,0,0,0
0,482.2,0,0,0,208.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,787.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,79.9,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,111.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,200.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,765.8,0,0,0,0,0,0,0,0,0,0,0
0,444.2,0,0,0,371.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,250.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,151.3,0,0,0,0,0,0,0,0,0,0,0
0,535.7,0,0,0,511.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,285.3,0,0,0,0,0,0,0,0,0,0,0
0,12043.2,0,0,0,3633.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,426.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,136.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,473,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1149.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,119.1,0,0,0,0,0,0,0,0,0,0,0
0,1241.7,0,0,0,136.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,200.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,121.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,285.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,293.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,105.7,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,134.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,175.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,329.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,632.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,133.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,117.9,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,232,198.3,0,0,0,0,0,0,0,0,0,0,0
0,439.3,178.1,0,0,1027,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,112.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,137.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,320.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,288.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,511.5,0,0,0,0,0,0,0,0,0,0,0
0,448.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1790.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,99.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,165.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,257.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,409.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,254.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,462.7,0,0,0,0,0,0,0,0,0,0,0
0,9577.2,597.7,0,0,9510.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,81.6,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,228.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,625.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,202.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,108.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,534,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,114.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,765.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,354,112.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,615.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,294.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,133.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,206.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,153.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,220.3,0,0,0,0,0,0,0,0,0,0,0
0,721.4,213.9,0,0,3061.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,109.9,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,338.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5411.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,185.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,357.5,0,0,0,0,0,0,0,0,0,0,0
0,13466.4,1674,0,223.6,15632.1,0,0,0,0,0,0,0,0,0,0,0
0,807,0,0,0,16987.9,0,0,0,0,0,0,0,0,0,0,905.2
0,0,0,0,0,176.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,119.6,0,0,0,0,0,0,0,0,0,0,0
0,2683.3,0,0,0,3658.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,123.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,152.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,634.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,120.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,207.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,103.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,133.4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,170.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,467.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,446.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,945,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,320.7,0,0,0,0,0,0,0,0,0,0,0
0,465.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,707.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,179.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,112.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,185.4,4501.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,117.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,322.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,752.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,381.7,0,0,0,0,0,0,0,0,0,0,0
0,419.8,0,0,0,3231.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,244.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2373.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,690.9,202.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,130.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,129.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,109.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,550.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,184.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,127.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,339.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,127.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1971.6,498.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,234.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,484.4,0,0,0,0,0,0,0,0,0,0,0
0,503.1,0,0,0,462.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1062.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,247.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,583.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,108.3,0,0,0,0,0,0,0,0,0,0,0
0,448.1,0,0,133,9536.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,131.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,279.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,106.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,253.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,218.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1113.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,163.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,105.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,105.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,181.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,774.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2195.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,277.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,112.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,119.1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,104.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,197.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,188.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,902.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,278.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,478.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1593.9,536.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,100.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,877.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,596.8,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,352.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,123.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,120.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,296.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,134.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,125.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,188.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,128.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,243.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,299.8,214.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,317.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,122.6,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,298.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,103.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1532.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,476.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,387.9,129.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,313.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,104.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,189.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,133.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,616.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0
0,3740.2,219.4,0,294.7,11896.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,129.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,97.4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,156.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,233.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,672.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1134.8,0,0,0,0,0,0,0,0,0,0,164.9
0,0,0,0,0,613.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,159.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,202.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,144.5,0,0,0,0,0,0,0,0,0,0,0
0,1863.7,0,0,0,10076.6,0,0,0,0,0,0,0,0,0,0,0
