Mg,Al,Ti,V,Mn,Fe,Co,Zn,Y,Zr,Nb,La,Nd,Ce,Ta,W,Pb
0,937.8,0,0,0,1119.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,263.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,991.9,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3146.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,141.9,0,0,0,0,0,0,0,0,0,0,0
0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0
0,0,305.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,557.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,685.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,177.5,0,0,0,0,0,0,0,0,0,0,0
0,18289.8,0,0,0,1131,0,0,0,0,0,0,0,0,0,0,0
0,840.5,0,0,0,1105.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,404.5,0,0,0,0,0,0,0,0,0,0,0
0,0,634.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,302.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,356.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3760.5,0,0,0,0,0,0,0,0,0,0,255
0,0,428.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,558.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,164.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,276.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,435.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,206.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,252.6,0,0,0,0,0,0,0,0,0,0,0
0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,88.2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,496.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,332.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,516.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,794.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,16414.2,0,0,0,0,0,0,0,0,0,0,452.9
0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0
0,0,400.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,178.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,180.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,827.6,0,0,0,0,0,0,0,0,0
0,0,0,0,0,353.6,0,0,0,0,0,0,0,0,0,0,0
0,0,232.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,157.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,150.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,388.2,0,0,0,0,0,0,0,0,0,0,0
0,0,366.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,526.2,0,0,0,0,0,0,0,0,0,0,0
0,0,3240.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,561.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,305.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,304.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,284.4,0,0,0,0,0,0,0,0,0,0,0
0,0,725.6,0,84.2,0,0,0,0,0,0,0,0,0,0,0,0
0,1010.6,0,0,0,412.2,0,0,0,0,0,0,0,0,0,0,0
0,0,231.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,837.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2794.6,0,0,0,0,6256.1,0,0,0,0,0,0,0,0,0
0,0,173.6,0,0,0,0,1493.7,0,0,0,0,0,0,0,0,0
0,0,0,0,0,151.5,0,0,0,0,0,0,0,0,0,0,0
0,0,324.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,231.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1799.9,0,0,0,0,0,0,0,0,0,0,0
0,0,338.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,344.7,0,0,0,5001.1,0,0,0,0,0,0,0,0,0,0,0
0,0,818.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,225,0,0,148.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5241.2,0,0,0,0,0,0,0,0,0,0,0
0,0,484.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,453.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,242.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,91.2,341.9,0,0,0,0,0,0,0,0,0,0,0
0,0,645.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,168.2,0,0,0,0,0,0,0,0,0,0,0
0,936.3,0,0,0,11439.9,0,0,0,0,0,0,0,0,0,0,0
0,0,190.5,0,0,11108.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,157.6,0,0,0,0,0,0,0,0,0,0,0
0,0,184.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,303.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3338.1,277.1,98.1,266.6,46858.5,0,0,0,0,0,0,0,0,0,0,58.9
0,0,0,0,0,212.4,0,0,0,0,0,0,0,0,0,0,0
0,0,1027.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,193.7,0,0,0,0,0,0,0,0,0,0,0
0,0,204.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5846.2,1152.5,0,0,0,0,0,0,0,0,0,0,0
0,1336,1107.1,0,112.9,6260.5,0,0,0,0,0,0,0,29.6,0,0,0
0,0,0,0,0,508,0,0,0,0,0,0,0,0,0,0,0
0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,599.4,0,0,0,525.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,140.6,0,0,0,0,0,0,0,0,0,0,0
0,0,150.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,191.8,0,0,0,0,0,0,0,0,0,0,0
0,0,2243.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,673.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,233.9,0,0,0,0,0,0,0,0,0,0,0
0,0,1036.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,147.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,146.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,861.6,0,0,0,612.8,0,0,0,0,0,0,0,0,0,0,0
0,0,527.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,372.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,498.6,0,0,0,0,0,0,0,0,0,0,0
0,0,404.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,563.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,265.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,140.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,176.2,0,0,0,0,0,0,0,0,0,0,0
0,4067.3,0,0,83225.3,21744.3,0,0,0,0,0,0,0,101.8,0,0,192
0,0,0,0,0,0,234.2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,158.9,0,0,0,0,0,0,0,0,0,0,0
0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,155.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,167.8,0,0,0,0,0,0,0,0,0,0,0
0,0,262.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,430.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1284.2,0,0,0,0,0,0,0,0,0,0,0
0,759.6,0,0,0,433.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,168.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,294.5,0,0,0,0,0,0,0,0,0,0,0
0,0,508.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1527.4,693.2,0,0,0,0,0,0,0,0,0,0,0
0,0,398.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,315.5,0,0,0,0,966.9,0,0,0,0,0,0,0,0,0
0,0,171.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,274.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,214.9,0,0,0,0,0,0,0,0,0,0,0
0,0,669.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,849.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,663.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,172.1,0,0,0,0,0,0,0,0,0,0,0
0,0,171.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,170.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1002.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,534.8,0,0,0,0,0,0,0,0,0,0,0
0,0,580.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1245.4,0,0,151.8,0,0,0,0,0,0,0,0,0,0,0
0,503.4,0,0,0,426,0,0,0,0,0,0,0,0,0,0,0
0,0,250.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,293.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,427.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,134.8,0,0,0,0,0,0,0,0,0,0,0
0,399.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,335.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,761.3,0,0,0,1574.5,0,0,0,0,0,0,0,0,0,0,0
0,279.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,346.2,0,0,0,0,0,0,0,0,0,0,0
0,0,197.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,730.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,321.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,322.9,0,0,0,0,0,0,0,0,0,0,0
0,0,473.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,147.5,0,0,0,0,0,0,0,0,0,0,0
0,451.7,0,0,0,369.2,0,0,0,0,0,0,0,0,0,0,0
0,0,803,0,0,172.5,0,0,0,0,0,0,0,0,0,0,0
0,370.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,84.5,0,0,0,0,0,0,0,0,0,0,0,0
0,460.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,183.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1361.6,0,0,0,4277.3,0,0,0,0,0,0,0,0,0,0,0
0,0,284.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,344.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,762.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,198.6,0,0,0,0,0,0,0,0,0,0,0
0,839.6,0,0,0,17570.3,0,0,0,0,0,0,0,0,0,0,0
0,675.5,0,0,0,1095.7,0,0,0,0,0,0,0,0,0,0,0
0,0,184.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,603.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2384.8,0,0,0,0,0,0,0,0,0,0,0
0,0,159.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,359.9,0,0,0,0,0,0,0,0,0,0,0
0,430.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,178.6,0,0,0,0,0,0,0,0,0,0,0
0,0,368.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,185.5,0,0,0,0,0,0,0,0,0,0,0
0,578.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,525.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,279.6,0,0,0,0,0,0,0,0,0,0,0
0,0,211.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,833.1,0,0,0,0,0,0,0,0,0,0,0
0,745.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2119.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1637.6,0,0,0,2812.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,146.6,0,0,0,0,0,0,0,0,0,0,0
0,0,174.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1252.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1475.5,0,0,309.8,0,0,0,0,0,0,0,0,0,0,0
0,0,545.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,189.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,190.9,0,0,0,0,0,0,0,0,0,0,0
0,0,978.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,515.2,0,0,0,0,0,0,0,0,0,0,0
0,0,6640.6,0,0,0,0,4478.9,0,0,0,0,0,0,0,0,0
0,0,532.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,213.5,0,0,0,0,0,0,0,0,0,0,0
0,0,168.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1334.6,0,0,0,12406.6,0,0,0,0,0,0,0,0,0,0,135.3
0,791.3,0,0,0,5330.6,0,0,0,0,0,0,0,0,0,0,0
0,0,188.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,822,0,0,0,0,0,0,0,0,0,0,0
0,446.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,244.3,0,0,0,0,0,0,0,0,0,0,0
2850,9789.6,428.3,0,210.8,21653.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2391,0,0,0,0,0,0,0,0,0,0,0
0,0,387.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,822.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,6507.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,154.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1418.3,0,0,170.1,0,0,0,0,0,0,0,0,0,0,0
0,0,364.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,775.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,316.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,521.4,0,0,0,236.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,420.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,135.2,0,0,0,0,0,0,0,0,0,0,0
0,0,704.9,0,0,0,0,1215.6,0,0,0,0,0,0,0,0,0
0,2644.7,0,0,0,582.5,0,0,0,0,0,0,0,0,0,0,0
0,0,181.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,302.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1013.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,300.5,0,0,0,0,0,0,0,0,0,0,0
4558.7,14365.2,861.1,0,4145.6,26946.4,0,0,0,0,0,0,0,0,0,0,0
0,0,4036.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,294.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,614.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,895.4,0,0,0,0,2045.7,0,0,0,0,0,0,0,0,0
0,0,1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,464.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,148.8,0,0,0,0,0,0,0,0,0,0,0
0,0,180.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,734.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1090,0,0,369.7,0,0,0,0,0,0,0,0,0,0,0
0,0,144.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,755.4,0,0,0,0,0,0,0,0,0,0,0
0,281,0,0,0,156.1,0,0,0,0,0,0,0,0,0,0,0
0,0,2621.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,422.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,504.3,0,0,0,0,0,0,0,0,0,0,0
0,0,364.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,453.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2167,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,236.1,0,0,0,0,0,0,0,0,0,0,0
0,0,544.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,950.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0
0,0,1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,228.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,217.9,0,0,0,0,0,0,0,0,0,0,0
0,0,167.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,208.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4654.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2866.1,0,0,0,0,0,0,0,0,0,0,0
0,822.1,0,0,0,296.5,0,0,0,0,0,0,0,0,0,0,0
0,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,463.2,0,0,0,359.8,0,0,0,0,0,0,0,0,0,0,0
0,0,376.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,177.8,0,0,0,0,0,0,0,0,0,0,0
0,792.1,0,0,0,301.9,0,0,0,0,0,0,0,0,0,0,0
0,0,306.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,299.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,829.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,893.4,251.6,0,98.3,2892.9,0,0,0,0,0,0,0,0,0,0,0
0,0,364.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,261.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,229.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1806.5,0,0,0,1117.4,0,0,0,0,0,0,0,0,0,0,0
0,0,475.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,174.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,158.9,0,0,0,0,0,0,0,0,0,0,0
0,0,530.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,596.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,323.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,164.1,0,0,0,0,0,0,0,0,0,0,0
0,0,151.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,222.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,306.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1936.9,0,0,0,0,0,0,0,0,0,0,0
0,0,1290.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,140.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,300.8,0,0,0,0,0,0,0,0,0,0,0
0,0,169.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,11424.3,0,0,0,0,0,0,0,0,0,0,56
0,563.2,0,0,0,529.7,0,0,0,0,0,0,0,0,0,0,0
0,0,340.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,613.1,0,0,0,0,0,0,0,0,0,0,0
0,0,180.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,365.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,286,0,0,0,2727.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,6106.3,0,0,0,0,0,0,0,0,0
0,0,3037.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,150.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,174.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1096.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,374.1,0,0,0,224.9,0,0,0,0,0,0,0,0,0,0,0
0,0,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2008,0,0,0,0,0,0,0,0,0,0,0
0,0,368.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,203.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,180.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,477.3,0,0,0,0,0,0,0,0,0,0,0
0,0,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,595.5,0,0,0,0,0,0,0,0,0,0,0
0,0,760.4,0,0,0,0,1203.1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,251.7,0,0,0,0,0,0,0,0,0,0,0
0,0,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,350.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,229.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1276.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1669.8,0,0,0,2622.9,0,0,0,0,0,0,0,0,0,0,0
0,0,211.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,597.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,154.3,0,0,0,0,0,0,0,0,0,0,0
0,2423.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,559.7,0,0,0,0,10530.1,0,0,0,0,0,0,0,0,0
0,609.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,449.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,202.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,767.3,0,0,0,0,0,0,0,0,0,0,0
0,0,165.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,653.9,0,4181.8,0,0,0,0,0,0,0,0,0
0,0,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,175.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,169.7,0,0,0,0,0,0,0,0,0,0,0
0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,138.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,283.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,133.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,296,0,0,0,0,0,0,0,0,0,0,0
0,0,454.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,327.5,0,0,91,10156.4,0,0,0,0,0,0,0,0,0,0,36.3
0,0,0,0,0,143.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,591.6,0,0,0,0,0,0,0,0,0,0,0
0,2869.5,0,0,0,5657.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,154.6,0,0,0,0,0,0,0,0,0,0,0
0,0,630.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,189.8,0,0,0,0,0,0,0,0,0,0,0
0,0,252.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
