Mg,Al,Ti,V,Mn,Fe,Co,Zn,Y,Zr,Nb,La,Nd,Ce,Ta,W,Pb
0,0,0,0,0,223.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,96.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,234.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,144.5,0,0,0,0,0,0,0,0,0,0,0,0
0,385,0,0,0,228.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,326.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,100.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,830,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,199.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,103.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,93.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,195.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,94.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,118.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2759.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.8
0,0,0,0,0,263.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,330.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,207.9,2564.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,609.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,90.9,0,0,0,0,0,0,0,0,0,0,0
0,4254.4,0,0,0,1196.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,102.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,381.4,0,0,0,0,0,0,0,0,0,0,0
0,449.7,213.3,0,0,2002.9,0,0,0,0,0,0,0,0,0,0,0
0,457.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
