Mg,Al,Ti,V,Mn,Fe,Co,Zn,Y,Zr,Nb,La,Nd,Ce,Ta,W,Pb
0,0,0,0,128.7,434,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,194.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,155.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,103.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,369.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,185.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1210.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,825.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,329.1,0,0,0,0,0,0,0,0,0,0,0
0,284.4,0,0,0,1253,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,103.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,176.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,651,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,118.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,286.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,136.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,268.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,554.5,0,0,0,0,0,0,0,0,0,0,46.5
0,857.9,0,0,0,686.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,131.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,392.2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,348.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,304.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,663.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,250.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,340.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,123.1,0,0,0,0,0,0,0,0,0,0,0,0
0,683.3,0,0,0,2831.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,504.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,141.2,0,0,0,0,0,0,0,0,0,0,0,0
0,1313.1,0,0,96.2,442.2,0,0,0,0,0,0,0,0,0,0,0
0,620,0,0,0,314.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,106.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,425.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,133.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,135.7,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,133.9,0,0,0,0,0,0,0,0,0,0,0
0,556.1,0,0,157.5,5326.7,0,0,0,0,0,0,0,0,0,0,0
0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,838.7,0,0,0,1611.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,405.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,113.3,0,0,0,0,0,0,0,0,0,0,0
4276,32565.5,780.2,0,360.7,29127.8,0,0,0,0,0,0,0,32.1,0,0,0
0,0,0,0,0,503,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,640.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,253.1,107.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,701.2,0,0,0,0,0,0,0,0,0,0,0
0,0,3608,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,433.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,150.9,0,0,0,0,0,0,0,0,0,0,0
0,0,341,0,0,0,0,1867.8,0,0,0,0,0,0,0,0,0
0,0,0,0,0,120.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,179.9,0,0,0,0,0,0,0,0,0,0,0
0,0,486.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,748.8,0,0,0,254.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,101.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,140.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,517.4,0,0,0,0,0,0,0,0,0,0,0
0,0,539.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,202.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1545.6,0,0,0,0,0,0,0,0,0,0,0
0,255.9,0,0,978.9,1870.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,534.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,817.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,100.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,261.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,100.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,101.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,875.4,0,0,0,0,0,0,0,0,0
0,0,0,0,909.5,623.9,0,0,0,0,0,0,0,0,0,0,0
0,239.7,0,0,0,320.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,272.4,0,0,0,0,0,0,0,0,0,0,0
0,909.1,0,0,0,711.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,76.2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,220.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,196.4,0,0,0,0,0,0,0,0,0,0,0
0,0,172.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,212.2,0,0,0,0,0,0,0,0,0,0,0
0,603.4,0,0,0,360.1,0,0,0,0,0,0,0,0,0,0,0
0,0,384.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,784.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,269.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,106.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,170.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,146.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,130.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,229.5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,560.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,108.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0
0,1124.5,0,0,0,5358.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,118.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,203.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,87.7,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1372.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,123.7,0,0,0,0,0,0,0,0,0,0,0
0,1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,230.9,0,0,4888.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,689.5,0,0,0,0,0,0,0,0,0,0,0,0
0,292.4,0,0,0,156.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,176.1,0,0,0,0,0,0,0,0,0,0,0
0,1068.2,0,0,973,621.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,327.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,123.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,109.1,0,0,0,0,0,0,0,0,0,0,0
0,0,787.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,121.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,121.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5540.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,251.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,408.2,0,0,0,0,0,0,0,0,0,0,0
3693.8,2708.4,818.3,0,117.7,10718.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,388,0,0,0,0,0,0,0,0,0,0,0
0,6423,373.1,0,162.8,4233.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,150.1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,337.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,590.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,210.5,0,0,0,0,0,0,0,0,0,0,0
0,567,0,0,0,492.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1076,0,0,0,0,0,0,0,0,0,0,0
0,536.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2778.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,184.1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,122.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,143,3745.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,107.2,0,0,0,0,0,0,0,0,0,0,0
0,403.7,0,0,0,9716,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,297.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,114.8,0,0,0,0,0,0,0,0,0,0,0
0,441.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,136.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,101.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,150.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,193.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,108.9,0,0,0,0,0,0,0,0,0,0,0
0,514.1,0,0,0,2116,0,0,0,0,0,0,0,0,0,0,0
0,0,417.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,185.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,101.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,305.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,350.6,0,0,0,0,0,0,0,0,0,0,0
0,2878,0,0,242.6,11432.4,0,0,0,0,0,0,0,0,0,0,0
0,1107.7,0,0,0,952.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,290.3,0,0,0,0,0,0,0,0,0,0,0
0,0,328.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,152.8,0,0,0,0,0,0,0,0,0,0,0
0,333.1,0,0,0,1547.7,0,0,0,0,0,0,0,0,0,0,0
0,263.2,0,0,167.2,3075.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,238.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,699.4,0,0,0,0,0,0,0,0,0,0,0
0,0,662.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,214.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,371.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,143.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,563,167.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,438.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,292.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,128.9,0,0,0,0,0,0,0,0,0,0,0
0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0
0,510.9,0,0,0,128.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,164.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,206.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,466.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,613.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0
0,300.7,0,0,0,888.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,120.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,101.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,154.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,124.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,471.1,0,0,0,0,0,0,0,0,0,0,0
0,1334.9,0,0,2450.2,10245.2,0,0,0,0,0,0,0,15.8,0,0,0
0,0,0,0,0,440.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,119.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,102.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,125.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,258.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,206.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,483.8,135.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1115.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,186.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,210.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,578,0,0,0,0,0,0,0,0,0,0,0
0,237.6,0,0,0,1809.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,150.9,0,0,0,0,0,0,0,0,0,0,0
0,366.5,0,0,105.1,3529.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,666.2,1024.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,610.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,467.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,170.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,354.5,0,0,0,0,0,0,0,0,0,0,0
0,2114.3,0,0,119.3,7759.6,0,0,0,0,0,15.4,0,0,0,0,0
0,0,0,0,0,166.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,124.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,247.4,0,0,0,0,0,0,0,0,0,0,0
0,733.4,0,0,0,216.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,208.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,119.4,0,0,0,0,0,0,0,0,0,0,0
0,610.6,0,0,0,1118.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,437.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,134.3,165.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,118.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,245.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,155.5,0,0,0,0,0,0,0,0,0,0,0
0,445,0,0,0,396.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,107.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,475,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,128.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,183.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,251.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4254.8,0,0,0,0,0,0,0,0,0,0,0
0,5321.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1379,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,12974.3,0,0,0,0,0,0,0,0,0,0,1657.8
0,0,0,0,0,147.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,111.8,142.9,0,0,0,0,0,0,0,0,0,0,0
0,941.5,775,0,0,21079.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,118.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,243.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,102.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,312.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,159.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,137.3,0,0,0,0,0,0,0,0,0,0,0
0,249.1,0,0,0,1232.8,0,0,0,0,0,0,0,0,0,0,0
0,284.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,458.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,132.2,0,0,0,0,0,0,0,0,0,0,0
0,291.9,0,0,0,114.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,233.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,104.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,160.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1101.5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,169.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,965.4,0,0,0,0,0,0,0,0,0,0,0
0,499.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1251.5,0,0,0,1145.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,247.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,181.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,348.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,449.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,968,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,279.1,132.7,0,0,0,0,0,0,0,0,0,0,0
0,978.2,0,0,0,758.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,84.3,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0
0,334.6,0,0,0,381,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,103.6,0,0,0,0,0,0,0,0,0,0,0
0,789,0,0,0,1186.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,103.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,233.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,125.4,0,0,0,0,0,0,0,0,0,0,0
0,697.9,0,0,0,1872.9,0,0,0,0,0,0,0,0,0,0,0
0,641.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15738.6,2428.7,4462.8,282.8,1614.1,75207,56.6,819,0,0,35.9,0,0,0,0,0,0
0,0,0,0,0,215.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,320.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,608.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,118.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,929.2,0,0,0,0,0,0,0,0,0,0,0
0,0,1707.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,100.2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,109.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1967.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1465.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,847.7,0,0,0,0,0,0,0,0,0,0,0
0,489.8,0,0,0,359.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,133.8,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,232.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,177.4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,434.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,301.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,105.6,0,0,0,0,0,0,0,0,0,0,0
0,318.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,99.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2535.7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1402,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,130.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,187.4,0,0,0,0,0,0,0,0,0,0,0
0,10339.6,0,0,0,13451.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,250.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,24.7,0,0,0
0,0,0,0,0,150.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,118.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,133.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,109.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,176.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,119.5,0,0,0,0,0,0,0,0,0,0,0
0,7648.3,0,0,0,940.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,241.1,0,0,0,0,0,0,0,0,0,0,0
0,643.5,0,0,0,114.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,612.8,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,131.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,301.1,0,0,0,0,0,0,0,0,0,0,0
0,474.9,0,0,0,257.3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,697.9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,300.1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,405.6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,111.9,0,0,0,0,0,0,0,0,0,0,0
