Mg,Al,Ti,V,Mn,Fe,Co,Zn,Y,Zr,Nb,La,Nd,Ce,Ta,W,Pb
0,0,244.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,192.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,183.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,631.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,189.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,598.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5013.1,0,0,0,0,22632.4,0,0,0,0,0,0,0,0,0
0,0,237.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,157.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2762.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,118.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,63.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2840.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,515.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1033.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,147.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,236.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,715.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,99.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,457.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,681.9,0,0,0,0,650.9,0,0,0,0,0,0,0,0,0
0,0,211.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,116.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,331.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,259.5,0,0,0,0,628.1,0,0,0,0,0,0,0,0,0
0,0,68.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,258.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
